date,hour,open,high,low,close,real_volume,tick_volume
2020.07.14,17:00:00,100510,100575,100330,100430,317708,79997
2020.07.14,17:30:00,100430,100640,100265,100640,168860,46814
2020.07.15,09:00:00,101805,102260,101690,101800,761770,236368
2020.07.15,09:30:00,101800,102035,101710,101890,549392,163859
2020.07.15,10:00:00,101885,101890,101500,101730,972139,277668
2020.07.15,10:30:00,101725,101890,101085,101220,1277177,355963
2020.07.15,11:00:00,101220,101275,100825,101220,1012571,280749
2020.07.15,11:30:00,101220,101650,101100,101505,877537,235050
2020.07.15,12:00:00,101505,101550,101120,101360,847438,221625
2020.07.15,12:30:00,101360,101435,101120,101130,643389,164354
2020.07.15,13:00:00,101130,101290,101050,101110,637479,164943
2020.07.15,13:30:00,101110,101255,100810,101195,704068,179788
2020.07.15,14:00:00,101195,101470,101130,101315,709244,171413
2020.07.15,14:30:00,101310,101455,101250,101380,505325,120464
2020.07.15,15:00:00,101375,101670,101325,101615,715038,165940
2020.07.15,15:30:00,101615,101700,101435,101510,615101,143643
2020.07.15,16:00:00,101510,101945,101385,101925,791929,189872
2020.07.15,16:30:00,101925,102295,101920,101980,845664,198165
2020.07.15,17:00:00,101980,102060,101865,101955,332342,87840
2020.07.15,17:30:00,101955,102045,101800,102045,185990,49462
2020.07.16,09:00:00,101360,101600,101180,101320,586545,194721
2020.07.16,09:30:00,101320,101560,101180,101395,717955,218452
2020.07.16,10:00:00,101390,101630,101150,101210,941787,265922
2020.07.16,10:30:00,101210,101430,101025,101120,1161581,319926
2020.07.16,11:00:00,101125,101250,100585,100920,1064940,283374
2020.07.16,11:30:00,100925,101075,100730,100925,656325,169508
2020.07.16,12:00:00,100925,101135,100730,101095,559264,147049
2020.07.16,12:30:00,101095,101165,100615,100735,561141,155768
2020.07.16,13:00:00,100730,100815,100385,100480,636648,162178
2020.07.16,13:30:00,100475,100780,100465,100590,439087,117611
2020.07.16,14:00:00,100595,100645,100305,100405,454372,122361
2020.07.16,14:30:00,100405,100640,100350,100545,418402,112266
2020.07.16,15:00:00,100540,100775,100470,100720,529086,152831
2020.07.16,15:30:00,100715,100740,100230,100280,721658,197203
2020.07.16,16:00:00,100285,100530,100275,100490,527988,138146
2020.07.16,16:30:00,100490,100640,100375,100615,638983,156990
2020.07.16,17:00:00,100620,100810,100475,100585,456600,122020
2020.07.16,17:30:00,100590,100885,100545,100885,151758,45365
2020.07.17,09:00:00,101255,101340,101140,101270,415490,122966
2020.07.17,09:30:00,101270,101415,101215,101345,535605,142983
2020.07.17,10:00:00,101345,102065,101280,101930,815623,228146
2020.07.17,10:30:00,101930,102220,101815,102190,932216,233878
2020.07.17,11:00:00,102190,102235,101870,101895,717431,189193
2020.07.17,11:30:00,101895,102450,101810,102350,943282,249498
2020.07.17,12:00:00,102350,102645,102275,102510,686801,172419
2020.07.17,12:30:00,102505,102750,102435,102700,539120,140875
2020.07.17,13:00:00,102695,102830,102660,102750,396807,103494
2020.07.17,13:30:00,102750,102975,102745,102790,563914,142280
2020.07.17,14:00:00,102790,102815,102535,102680,569241,143159
2020.07.17,14:30:00,102685,102780,102580,102635,452890,115647
2020.07.17,15:00:00,102630,102815,102580,102735,460046,113096
2020.07.17,15:30:00,102740,102900,102640,102810,483113,117818
2020.07.17,16:00:00,102815,102920,102730,102850,447640,115417
2020.07.17,16:30:00,102850,103185,102830,103050,605125,153014
2020.07.17,17:00:00,103050,103195,103040,103075,291685,69378
2020.07.17,17:30:00,103075,103300,103040,103300,158892,39632
2020.07.20,09:00:00,102880,103020,102830,102980,341361,108118
2020.07.20,09:30:00,102975,103060,102840,103005,462939,132089
2020.07.20,10:00:00,103010,103140,102755,102990,874490,247683
2020.07.20,10:30:00,102985,103480,102835,103190,1212597,332396
2020.07.20,11:00:00,103190,103775,103110,103700,961745,244925
2020.07.20,11:30:00,103700,103880,103660,103770,586658,136574
2020.07.20,12:00:00,103770,103905,103685,103815,537937,129595
2020.07.20,12:30:00,103815,104150,103795,104040,705472,158388
2020.07.20,13:00:00,104045,104230,103980,104155,458182,112009
2020.07.20,13:30:00,104155,104345,104145,104265,533414,122267
2020.07.20,14:00:00,104265,104290,104075,104230,491888,117601
2020.07.20,14:30:00,104225,104475,104170,104420,572869,131747
2020.07.20,15:00:00,104425,104485,104270,104440,511267,124827
2020.07.20,15:30:00,104440,104480,104310,104405,417334,100595
2020.07.20,16:00:00,104410,104550,104325,104400,573705,130720
2020.07.20,16:30:00,104395,104540,104390,104505,459911,104573
2020.07.20,17:00:00,104505,104525,104400,104440,207550,48319
2020.07.20,17:30:00,104435,104455,104220,104220,183505,46098
2020.07.21,09:00:00,105125,105520,105110,105350,575113,172665
2020.07.21,09:30:00,105355,105430,105225,105270,397934,113730
2020.07.21,10:00:00,105265,105375,105055,105180,977206,267178
2020.07.21,10:30:00,105180,105185,104775,105095,1081425,293172
2020.07.21,11:00:00,105095,105140,104420,104480,1153036,299517
2020.07.21,11:30:00,104475,104495,103810,104380,1319938,316405
2020.07.21,12:00:00,104380,104730,104150,104665,845194,201729
2020.07.21,12:30:00,104670,104700,104175,104425,830993,199577
2020.07.21,13:00:00,104425,104485,104235,104440,498100,117467
2020.07.21,13:30:00,104435,104600,104295,104410,481626,118829
2020.07.21,14:00:00,104405,104435,104030,104170,613266,149694
2020.07.21,14:30:00,104170,104470,104080,104355,565871,136992
2020.07.21,15:00:00,104350,104565,104300,104440,510416,128945
2020.07.21,15:30:00,104440,104720,104270,104665,622852,143265
2020.07.21,16:00:00,104660,104845,104330,104475,948972,224447
2020.07.21,16:30:00,104470,104640,104160,104235,694167,164799
2020.07.21,17:00:00,104235,104485,104210,104270,327572,77760
2020.07.21,17:30:00,104270,104430,104140,104430,208268,56526
2020.07.22,09:00:00,104030,104725,103945,104550,681858,216919
2020.07.22,09:30:00,104555,104680,104480,104600,528897,149966
2020.07.22,10:00:00,104605,104820,104235,104385,1076089,291846
2020.07.22,10:30:00,104385,105120,104120,105030,1486707,379330
2020.07.22,11:00:00,105030,105140,104590,104615,974364,249387
2020.07.22,11:30:00,104610,104780,104255,104505,1116108,279389
2020.07.22,12:00:00,104505,104565,103910,104265,946590,227962
2020.07.22,12:30:00,104270,104460,104090,104185,667795,163368
2020.07.22,13:00:00,104185,104350,103990,103995,563365,131000
2020.07.22,13:30:00,103995,104140,103915,104100,611673,147305
2020.07.22,14:00:00,104095,104100,103395,103560,864106,207263
2020.07.22,14:30:00,103560,103600,103305,103435,742291,175870
2020.07.22,15:00:00,103440,103995,103410,103980,733967,173700
2020.07.22,15:30:00,103980,104360,103835,104330,703382,167338
2020.07.22,16:00:00,104325,104395,104085,104230,824528,170586
2020.07.22,16:30:00,104230,104555,104200,104490,672122,143537
2020.07.22,17:00:00,104490,104500,104215,104255,325119,77132
2020.07.22,17:30:00,104255,104495,104250,104495,150064,39076
2020.07.23,09:00:00,105185,105305,104570,104725,533269,172063
2020.07.23,09:30:00,104725,104760,104235,104285,903749,250237
2020.07.23,10:00:00,104280,104650,104195,104650,765043,208568
2020.07.23,10:30:00,104645,105060,104465,104915,1318865,360269
2020.07.23,11:00:00,104910,104970,103970,104090,1118089,301753
2020.07.23,11:30:00,104090,104165,103810,103930,860222,222375
2020.07.23,12:00:00,103930,104130,103770,104000,584552,147339
2020.07.23,12:30:00,104005,104440,103950,104295,659804,167125
2020.07.23,13:00:00,104290,104300,103855,103925,639216,158668
2020.07.23,13:30:00,103925,104065,103750,103765,595815,152554
2020.07.23,14:00:00,103770,103910,103490,103530,623343,165966
2020.07.23,14:30:00,103530,103560,103245,103300,775157,187262
2020.07.23,15:00:00,103300,103350,102300,102730,1436172,313665
2020.07.23,15:30:00,102730,102840,102245,102605,1091918,249540
2020.07.23,16:00:00,102605,102665,102200,102310,814222,177983
2020.07.23,16:30:00,102305,102450,102120,102320,755115,170830
2020.07.23,17:00:00,102320,102355,102250,102295,199237,45425
2020.07.23,17:30:00,102300,102465,102170,102465,168768,38543
2020.07.24,09:00:00,102100,102630,101805,102600,730926,218154
2020.07.24,09:30:00,102600,102645,102155,102220,675202,194863
2020.07.24,10:00:00,102220,102395,101385,101740,1424595,377878
2020.07.24,10:30:00,101745,101780,100910,101305,1381049,360715
2020.07.24,11:00:00,101305,102575,101240,102365,1264654,313351
2020.07.24,11:30:00,102360,102835,102220,102640,1061315,258938
2020.07.24,12:00:00,102645,102690,102080,102530,814625,208250
2020.07.24,12:30:00,102525,102570,101950,102275,789102,198389
2020.07.24,13:00:00,102270,102295,101780,102160,697318,171281
2020.07.24,13:30:00,102160,102360,101825,102035,622948,151836
2020.07.24,14:00:00,102030,102235,101540,101790,825338,201346
2020.07.24,14:30:00,101785,102465,101585,102450,760467,188679
2020.07.24,15:00:00,102445,102640,102290,102355,720679,177060
2020.07.24,15:30:00,102355,102370,101960,102085,695291,173790
2020.07.24,16:00:00,102085,102245,101935,102070,572019,137225
2020.07.24,16:30:00,102070,102520,101975,102450,648485,154272
2020.07.24,17:00:00,102450,102550,102285,102315,356888,76793
2020.07.24,17:30:00,102320,102550,102085,102530,271074,61872
2020.07.27,09:00:00,103130,103380,102615,102840,709563,233860
2020.07.27,09:30:00,102845,103055,102575,102920,770892,236580
2020.07.27,10:00:00,102925,103285,102760,103230,1023680,307531
2020.07.27,10:30:00,103225,103660,102700,103535,1532125,422831
2020.07.27,11:00:00,103535,103895,103470,103885,703148,192610
2020.07.27,11:30:00,103885,104545,103885,104385,1040091,266748
2020.07.27,12:00:00,104385,104470,104110,104300,620448,159408
2020.07.27,12:30:00,104305,104505,103940,104120,834241,205729
2020.07.27,13:00:00,104120,104250,103955,104195,422884,108604
2020.07.27,13:30:00,104195,104515,104050,104140,654378,167711
2020.07.27,14:00:00,104145,104425,103915,104395,577023,144989
2020.07.27,14:30:00,104395,104645,104225,104355,558011,140527
2020.07.27,15:00:00,104355,104530,104305,104400,417663,116233
2020.07.27,15:30:00,104405,104520,104200,104285,476886,121573
2020.07.27,16:00:00,104285,104535,104235,104460,413309,108422
2020.07.27,16:30:00,104460,104695,104435,104605,595313,153060
2020.07.27,17:00:00,104600,104625,104380,104465,332687,80260
2020.07.27,17:30:00,104465,104500,104180,104180,163763,42631
2020.07.28,09:00:00,103800,104085,103750,103790,494439,172773
2020.07.28,09:30:00,103790,104315,103685,104255,780519,252030
2020.07.28,10:00:00,104250,104265,103500,103880,1096509,338419
2020.07.28,10:30:00,103880,104625,103870,104255,1541605,430244
2020.07.28,11:00:00,104255,104535,103960,104325,1051692,290724
2020.07.28,11:30:00,104330,104430,103915,104290,814878,220294
2020.07.28,12:00:00,104290,104355,103865,104000,737331,201079
2020.07.28,12:30:00,103995,104325,103865,104135,566606,155026
2020.07.28,13:00:00,104135,104380,104100,104305,510981,138282
2020.07.28,13:30:00,104310,104475,104225,104340,439201,117040
2020.07.28,14:00:00,104335,104340,104040,104140,547120,148632
2020.07.28,14:30:00,104135,104285,104065,104190,391854,102222
2020.07.28,15:00:00,104190,104340,104160,104245,395269,103662
2020.07.28,15:30:00,104245,104805,104225,104700,705872,187998
2020.07.28,16:00:00,104700,104780,104480,104515,535917,146569
2020.07.28,16:30:00,104515,104610,104115,104150,712119,169576
2020.07.28,17:00:00,104145,104190,103800,104095,486666,112591
2020.07.28,17:30:00,104095,104220,103825,103900,232302,59000
2020.07.29,09:00:00,104440,104780,104310,104655,529059,194413
2020.07.29,09:30:00,104655,104725,104500,104715,528122,181404
2020.07.29,10:00:00,104710,105260,104680,104970,932783,295518
2020.07.29,10:30:00,104970,105290,104830,105175,960448,293657
2020.07.29,11:00:00,105170,105430,105110,105185,762419,218180
2020.07.29,11:30:00,105185,105340,105040,105200,522073,149754
2020.07.29,12:00:00,105200,105265,105115,105220,380827,105206
2020.07.29,12:30:00,105215,105345,105160,105265,305288,85975
2020.07.29,13:00:00,105270,105300,105000,105030,440057,121810
2020.07.29,13:30:00,105025,105095,104890,104985,501349,136609
2020.07.29,14:00:00,104985,105215,104855,105195,487377,138608
2020.07.29,14:30:00,105195,105400,105150,105295,476738,145804
2020.07.29,15:00:00,105300,105585,105230,105360,593601,177343
2020.07.29,15:30:00,105370,105790,105270,105310,785468,220599
2020.07.29,16:00:00,105305,105645,105215,105495,764331,208619
2020.07.29,16:30:00,105495,105665,105450,105565,466967,123153
2020.07.29,17:00:00,105560,105580,105385,105455,240300,69648
2020.07.29,17:30:00,105455,105530,105385,105425,134453,39742
2020.07.30,09:00:00,104820,104955,104600,104795,495798,178147
2020.07.30,09:30:00,104790,104945,104495,104640,796711,250427
2020.07.30,10:00:00,104640,105205,104470,105095,965602,289699
2020.07.30,10:30:00,105095,105235,104430,104435,1418297,403952
2020.07.30,11:00:00,104440,104530,104000,104300,1194240,329934
2020.07.30,11:30:00,104295,104380,103930,104240,839680,227360
2020.07.30,12:00:00,104235,104795,104170,104555,742914,198984
2020.07.30,12:30:00,104550,104935,104490,104875,591409,153576
2020.07.30,13:00:00,104875,105280,104850,105125,743446,190773
2020.07.30,13:30:00,105125,105215,104950,104980,439554,120437
2020.07.30,14:00:00,104980,105220,104840,104850,553284,148929
2020.07.30,14:30:00,104850,105110,104720,104920,643114,171689
2020.07.30,15:00:00,104915,104990,104780,104900,546816,137312
2020.07.30,15:30:00,104900,105060,104805,104865,459010,119422
2020.07.30,16:00:00,104865,105155,104835,105125,501213,126056
2020.07.30,16:30:00,105120,105185,104980,105050,405931,107510
2020.07.30,17:00:00,105045,105595,105000,105530,439487,109566
2020.07.30,17:30:00,105525,105880,105490,105840,300390,81214
2020.07.31,09:00:00,105420,105795,105300,105430,433494,150507
2020.07.31,09:30:00,105430,105505,105280,105490,431927,146613
2020.07.31,10:00:00,105495,105555,105050,105100,876614,273998
2020.07.31,10:30:00,105095,105120,103785,104170,1713847,461701
2020.07.31,11:00:00,104170,104225,103635,103890,1130206,299358
2020.07.31,11:30:00,103890,104080,103665,103915,876352,223619
2020.07.31,12:00:00,103915,104115,103820,104005,636391,165985
2020.07.31,12:30:00,104000,104040,103350,103495,727038,186084
2020.07.31,13:00:00,103495,103610,103305,103460,763075,184595
2020.07.31,13:30:00,103460,103465,102950,103065,772773,198758
2020.07.31,14:00:00,103060,103400,103010,103235,601850,151841
2020.07.31,14:30:00,103235,103335,102970,102990,564879,144131
2020.07.31,15:00:00,102990,103145,102620,102915,787542,201952
2020.07.31,15:30:00,102915,103260,102810,103240,597326,150775
2020.07.31,16:00:00,103235,103305,102805,102920,757359,188718
2020.07.31,16:30:00,102925,103360,102755,103325,733888,172384
2020.07.31,17:00:00,103325,103335,102960,103060,473257,117397
2020.07.31,17:30:00,103055,103240,102955,103100,245844,58385
2020.08.03,09:00:00,103995,104100,103715,103955,458648,152466
2020.08.03,09:30:00,103960,103980,103775,103795,370325,117406
2020.08.03,10:00:00,103795,103975,102740,103005,1316986,397896
2020.08.03,10:30:00,103000,103150,102335,102375,1295534,352837
2020.08.03,11:00:00,102375,103650,102320,103050,1173441,339254
2020.08.03,11:30:00,103050,103205,102755,102975,851514,241910
2020.08.03,12:00:00,102975,103275,102620,103260,772598,214882
2020.08.03,12:30:00,103265,103370,102855,103045,644968,187411
2020.08.03,13:00:00,103045,103485,102930,103480,501391,138726
2020.08.03,13:30:00,103480,103995,103410,103700,701192,194343
2020.08.03,14:00:00,103695,103730,103410,103520,581932,161545
2020.08.03,14:30:00,103525,103890,103435,103650,679180,187379
2020.08.03,15:00:00,103650,103930,103555,103700,567774,156947
2020.08.03,15:30:00,103700,103815,103525,103540,510193,137214
2020.08.03,16:00:00,103540,103605,102515,102860,1057984,276528
2020.08.03,16:30:00,102865,103230,102715,103145,689537,176004
2020.08.03,17:00:00,103145,103260,103025,103170,333177,83239
2020.08.03,17:30:00,103170,103200,103000,103100,163243,44067
2020.08.04,09:00:00,102450,102470,102035,102070,569439,185832
2020.08.04,09:30:00,102070,102145,101665,101950,901506,286118
2020.08.04,10:00:00,101950,101980,101505,101740,923512,294503
2020.08.04,10:30:00,101745,102800,101730,102800,1416816,447634
2020.08.04,11:00:00,102795,102890,102475,102735,922388,260826
2020.08.04,11:30:00,102735,102785,102130,102155,975948,283417
2020.08.04,12:00:00,102150,102335,101225,101285,886434,250246
2020.08.04,12:30:00,101285,101360,100165,100265,1209832,324245
2020.08.04,13:00:00,100270,100950,99950,100770,1011802,280846
2020.08.04,13:30:00,100770,101225,100495,101185,734993,210093
2020.08.04,14:00:00,101180,101235,100730,101050,742885,209405
2020.08.04,14:30:00,101045,101210,100820,100900,510949,138776
2020.08.04,15:00:00,100895,101100,100630,100850,659050,181656
2020.08.04,15:30:00,100845,101335,100405,101225,949757,260953
2020.08.04,16:00:00,101225,101360,100825,100975,669235,191642
2020.08.04,16:30:00,100970,101490,100790,101420,718828,193489
2020.08.04,17:00:00,101420,101645,101225,101455,387111,105912
2020.08.04,17:30:00,101460,101800,101300,101800,179831,48906
2020.08.05,09:00:00,102580,103015,102420,102885,686716,216705
2020.08.05,09:30:00,102885,102935,102270,102550,845232,268021
2020.08.05,10:00:00,102545,103540,102260,103330,1275493,401319
2020.08.05,10:30:00,103330,103645,103220,103395,966060,289240
2020.08.05,11:00:00,103395,103585,103240,103395,770712,230403
2020.08.05,11:30:00,103390,103865,103160,103575,921919,271399
2020.08.05,12:00:00,103575,103635,103275,103310,618985,178327
2020.08.05,12:30:00,103305,103415,102290,102490,1140752,338430
2020.08.05,13:00:00,102490,102885,102465,102825,604386,172502
2020.08.05,13:30:00,102825,102840,102560,102680,462433,129001
2020.08.05,14:00:00,102685,102705,101925,102045,884389,250939
2020.08.05,14:30:00,102040,102450,102025,102430,588950,162153
2020.08.05,15:00:00,102430,103075,102425,103015,785497,223782
2020.08.05,15:30:00,103020,103130,102670,102920,635910,173828
2020.08.05,16:00:00,102915,103085,102780,102945,497700,131358
2020.08.05,16:30:00,102940,103210,102530,102910,736047,187066
2020.08.05,17:00:00,102905,103080,102770,102815,296013,73889
2020.08.05,17:30:00,102815,103035,102715,102880,169224,46216
2020.08.06,09:00:00,102380,102955,102085,102855,796199,261872
2020.08.06,09:30:00,102855,103230,102815,103045,776303,239905
2020.08.06,10:00:00,103050,103410,103020,103235,924089,272309
2020.08.06,10:30:00,103230,103460,102810,103215,1622079,463498
2020.08.06,11:00:00,103210,103950,103030,103870,1155430,324522
2020.08.06,11:30:00,103870,104270,103490,103785,1297810,363645
2020.08.06,12:00:00,103785,104105,103675,103735,681069,196525
2020.08.06,12:30:00,103740,104565,103650,104480,789586,220027
2020.08.06,13:00:00,104475,104660,104290,104345,598827,172018
2020.08.06,13:30:00,104345,104470,104190,104415,468958,124096
2020.08.06,14:00:00,104415,104490,103785,104025,692928,197097
2020.08.06,14:30:00,104030,104180,103700,103735,629339,172647
2020.08.06,15:00:00,103735,104000,103600,103955,714002,192752
2020.08.06,15:30:00,103950,104155,103730,104145,674092,187973
2020.08.06,16:00:00,104140,104160,103710,103790,630421,171128
2020.08.06,16:30:00,103785,104125,103750,104045,562458,146051
